时间,收盘价,最高价,最低价,开盘价
2004/8/2,1373.217,1383.077,1370.499,1381.877
2004/7/30,1386.202,1409.119,1384.738,1408.489
2004/7/29,1407.331,1407.356,1385.962,1388.617
2004/7/28,1388.81,1397.167,1366.503,1385.504
2004/7/27,1384.128,1395.311,1373.42,1386.995
2004/7/26,1387.67,1401.881,1381.905,1401.843
2004/7/23,1407.396,1408.457,1387.262,1403.36
2004/7/22,1407.438,1449.686,1404.542,1448.128
2004/7/21,1448.037,1452.858,1436.847,1446.517
2004/7/20,1447.941,1457.291,1440.056,1457.227
2004/7/19,1457.537,1465.84,1447.05,1456.771
2004/7/16,1456.13,1458.385,1422.24,1423.687
2004/7/15,1421.544,1422.256,1399.984,1404.471
2004/7/14,1403.755,1408.987,1378.912,1399.865
2004/7/13,1399.461,1403.141,1389.159,1395.353
2004/7/12,1397.148,1426.251,1393.807,1426.251
2004/7/9,1430.654,1451.752,1429.139,1439.735
2004/7/8,1439.783,1440.638,1426.948,1436.473
2004/7/7,1438.398,1448.956,1434.293,1448.95
2004/7/6,1450.501,1466.784,1445.316,1445.398
2004/7/5,1444.59,1444.932,1429.12,1440.17
2004/7/2,1441.19,1447.612,1428.074,1441.121
2004/7/1,1441.068,1445.102,1396.347,1398.198
2004/6/30,1399.162,1415.844,1394.676,1408.272
2004/6/29,1408.689,1409.376,1376.218,1384.643
2004/6/28,1385.181,1397.522,1380.197,1396.361
2004/6/25,1401.113,1434.473,1399.391,1426.554
2004/6/24,1427.754,1447.394,1426.492,1438.311
2004/6/23,1440.729,1450.109,1428.797,1450.069
2004/6/22,1450.683,1456.13,1430.963,1434.416
2004/6/21,1433.467,1434.204,1414.969,1421.828
2004/6/18,1427.301,1442.48,1411.031,1442.476
2004/6/17,1445.501,1478.489,1443.534,1475.273
2004/6/16,1475.416,1491.686,1452.578,1465.227
2004/6/15,1463.777,1469.571,1433.033,1436.082
2004/6/14,1438.736,1471.446,1431.314,1471.446
2004/6/11,1472.072,1499.459,1469.536,1471.689
2004/6/10,1468.344,1478.167,1456.321,1465.556
2004/6/9,1468.071,1497.182,1464.16,1492.199
2004/6/8,1493.814,1519.991,1488.63,1514.783
2004/6/7,1517.145,1538.499,1508.874,1538.463
2004/6/4,1542.086,1549.496,1534.992,1541.093
2004/6/3,1543.527,1566.828,1540.741,1566.421
2004/6/2,1567.067,1580.57,1562.239,1580.209
2004/6/1,1579.658,1579.82,1553.118,1555.562
2004/5/31,1555.906,1556.794,1544.713,1549.031
2004/5/28,1548.722,1561.004,1545.648,1558.416
2004/5/27,1557.178,1559.551,1515.973,1524.943
2004/5/26,1524.436,1529.914,1508.645,1515.156
2004/5/25,1518.045,1549.588,1516.345,1549.021
2004/5/24,1550.348,1562.332,1547.359,1559.552
2004/5/21,1558.33,1559.859,1545.619,1548.563
2004/5/20,1549.061,1571.303,1542.219,1556.685
2004/5/19,1558.287,1575.378,1548.161,1559.262
2004/5/18,1555.442,1555.859,1526.238,1537.338
2004/5/17,1539.959,1562.392,1537.466,1556.673
2004/5/14,1562.688,1597.319,1558.538,1596.734
2004/5/13,1597.57,1606.072,1589.458,1605.704
2004/5/12,1603.768,1604.424,1564.139,1568.409
2004/5/11,1568.059,1570.761,1545.631,1556.717
2004/5/10,1560.9351,1603.074,1559.713,1600.626
2004/4/30,1595.587,1599.561,1572.23,1579.966
2004/4/29,1579.447,1613.555,1578.094,1605.302
2004/4/28,1606.801,1615.143,1589.1,1606.421
2004/4/27,1611.86,1640.695,1608.811,1636.438
2004/4/26,1635.499,1644.502,1623.049,1633.269
2004/4/23,1635.501,1653.99,1632.559,1653.944
2004/4/22,1657.785,1659.791,1637.29,1649.051
2004/4/21,1651.577,1675.36,1645.078,1669.382
2004/4/20,1669.422,1682.05,1659.946,1674.363
2004/4/19,1675.885,1698.691,1672.354,1695.333
2004/4/16,1693.861,1694.557,1656.302,1678.972
2004/4/15,1679.076,1705.017,1674.911,1697.244
2004/4/14,1697.156,1716.82,1678.336,1714.526
2004/4/13,1715.136,1734.918,1710.391,1724.578
2004/4/12,1722.986,1729.622,1702.4,1717.203
2004/4/9,1727.348,1778.22,1721.59,1770.911
2004/4/8,1770.279,1778.095,1765.022,1774.398
2004/4/7,1774.552,1783.007,1771.13,1779.427
2004/4/6,1777.516,1777.744,1754.741,1767.322
2004/4/5,1766.483,1774.12,1753.713,1771.737
2004/4/2,1768.645,1771.672,1756.653,1760.467
2004/4/1,1758.147,1758.982,1741.33,1744.709
2004/3/31,1741.623,1745.703,1724.21,1726.569
2004/3/30,1724.277,1727.178,1711.664,1718.783
2004/3/29,1719.674,1740.305,1717.864,1734.59
2004/3/26,1734.047,1741.565,1720.876,1737.058
2004/3/25,1736.477,1751.813,1725.984,1737.488
2004/3/24,1740.054,1752.418,1729.511,1740.89
2004/3/23,1741.695,1755.332,1731.489,1755.321
2004/3/22,1755.685,1760.076,1742.372,1749.709
2004/3/19,1747.872,1748.187,1710.836,1715.473
2004/3/18,1717.26,1755.101,1714.895,1746.176
2004/3/17,1745.098,1750.713,1730.266,1746.74
2004/3/16,1745.543,1747.981,1730.735,1741.623
2004/3/15,1736.22,1738.984,1696.824,1696.942
2004/3/12,1694.743,1699.249,1680.452,1692.87
2004/3/11,1691.643,1698.781,1672.668,1680.313
2004/3/10,1678.073,1678.403,1639.68,1639.68
2004/3/9,1637.099,1659.647,1634.71,1636.206
2004/3/8,1637.144,1665.728,1635.438,1660.642
2004/3/5,1662.096,1675.026,1660.213,1671.061
2004/3/4,1668.874,1670.156,1642.625,1658.634
2004/3/3,1661.812,1688.935,1654.564,1686.964
2004/3/2,1687.278,1694.815,1677.979,1692.616
2004/3/1,1689.76,1690.07,1661.339,1676.222
2004/2/27,1675.067,1675.323,1657.039,1657.262
2004/2/26,1654.898,1655.295,1628.84,1642.409
2004/2/25,1647.381,1700.498,1642.691,1684.902
2004/2/24,1682.297,1683.043,1650.177,1675.635
2004/2/23,1681.654,1730.279,1680.893,1725.594
2004/2/20,1721.752,1722.574,1702.929,1715.806
2004/2/19,1717.015,1728.022,1710.705,1719.309
2004/2/18,1717.096,1719.888,1697.317,1704.745
2004/2/17,1703.774,1710.857,1693.965,1701.409
2004/2/16,1696.827,1697.26,1661.4449,1661.452
2004/2/13,1658.539,1672.439,1653.24,1664.603
2004/2/12,1663.832,1693.013,1660.313,1679.081
2004/2/11,1677.759,1692.902,1660.009,1691.608
2004/2/10,1691.009,1715.464,1683.596,1708.896
2004/2/9,1703.529,1703.772,1679.096,1679.581
2004/2/6,1679.193,1705.908,1671.396,1690.559
2004/2/5,1693.428,1693.9,1674.623,1690.938
2004/2/4,1685.159,1685.765,1652.613,1652.614
2004/2/3,1649.282,1650.236,1615.813,1625.288
2004/2/2,1623.88,1650.291,1585.958,1630.654
2004/1/30,1590.729,1634.413,1589.401,1631.11
2004/1/29,1628.837,1629.178,1603.314,1605.247
2004/1/16,1600.425,1604.756,1579.241,1589.377
2004/1/15,1586.493,1601.414,1582.357,1591.818
2004/1/14,1592.423,1613.153,1585.906,1612.916
2004/1/13,1612.683,1627.486,1596.718,1622.047
2004/1/12,1618.518,1619.094,1573.77,1579.875
2004/1/9,1581.466,1618.764,1579.686,1612.39
2004/1/8,1610.126,1616.576,1582.88,1587.451
2004/1/7,1587.204,1594.997,1565.087,1574.102
2004/1/6,1574.523,1589.083,1557.927,1568.899
2004/1/5,1568.353,1568.815,1516.697,1516.797
2004/1/2,1517.193,1526.244,1491.694,1492.724
2003/12/31,1497.044,1516.523,1491.248,1513.616
2003/12/30,1509.985,1513.728,1495.391,1495.669
2003/12/29,1496.427,1512.975,1495.535,1509.281
2003/12/26,1514.775,1516.483,1504.133,1513.113
2003/12/25,1512.597,1525.299,1504.252,1514.929
2003/12/24,1513.825,1514.317,1498.98,1501.355
2003/12/23,1500.64,1507.035,1487.115,1497.572
2003/12/22,1492.963,1493.535,1441.585,1444.173
2003/12/19,1446.285,1470.206,1429.71,1463.448
2003/12/18,1457.301,1458.671,1445.08,1450.854
2003/12/17,1453.995,1480.433,1453.881,1465.606
2003/12/16,1466.337,1469.127,1441.063,1469.119
2003/12/15,1470.357,1474.671,1465.505,1471.244
2003/12/12,1470.792,1472.864,1459.549,1469.702
2003/12/11,1470.023,1475.377,1460.193,1472.385
2003/12/10,1469.422,1469.713,1448.497,1449.567
2003/12/9,1443.366,1443.61,1429.064,1435.099
2003/12/8,1436.663,1459.48,1435.139,1452.113
2003/12/5,1451.118,1456.866,1440.789,1454.413
2003/12/4,1452.809,1454.323,1440.82,1445.4
2003/12/3,1445.026,1462.073,1424.349,1434.697
2003/12/2,1435.314,1444.565,1430.237,1437.24
2003/12/1,1432.703,1432.821,1398.706,1398.706
2003/11/28,1397.225,1401.463,1385.818,1388.312
2003/11/27,1389.103,1415.74,1387.787,1412.308
2003/11/26,1411.909,1413.769,1398.032,1407.302
2003/11/25,1408.415,1423.582,1400.899,1407.755
2003/11/24,1404.008,1404.247,1360.231,1360.328
2003/11/21,1361.559,1394.568,1359.902,1379.937
2003/11/20,1376.506,1377.118,1336.14,1338.604
2003/11/19,1338.87,1341.563,1312.562,1313.836
2003/11/18,1316.562,1336.099,1314.987,1334.654
2003/11/17,1328.103,1333.414,1323.682,1330.487
2003/11/14,1331.051,1331.421,1312.788,1318.722
2003/11/13,1319.608,1324.983,1307.395,1313.929
2003/11/12,1317.792,1341.578,1316.847,1341.569
2003/11/11,1343.616,1350.387,1331.117,1340.32
2003/11/10,1340.097,1340.867,1322.048,1330.957
2003/11/7,1335.205,1353.454,1323.118,1353.43
2003/11/6,1356.79,1385.844,1351.095,1384.67
2003/11/5,1385.11,1396.86,1375.992,1389.72
2003/11/4,1389.545,1412.91,1363.901,1363.957
2003/11/3,1364.055,1367.336,1339.958,1346.481
2003/10/31,1348.303,1364.663,1334.784,1341.504
2003/10/30,1344.633,1360.068,1340.292,1360.018
2003/10/29,1361.487,1375.91,1344.423,1372.346
2003/10/28,1369.325,1382.597,1356.488,1365.998
2003/10/27,1369.463,1383.597,1361.191,1381.836
2003/10/24,1381.83,1389.875,1376.714,1385.898
2003/10/23,1386.653,1407.39,1384.639,1398.587
2003/10/22,1398.01,1403.101,1363.092,1366.105
2003/10/21,1364.301,1364.605,1350.208,1359.51
2003/10/20,1359.498,1370.487,1355.552,1369.711
2003/10/17,1370.582,1375.656,1362.415,1365.313
2003/10/16,1365.505,1382.532,1362.983,1381.46
2003/10/15,1383.098,1401.537,1380.808,1388.245
2003/10/14,1388.172,1400.747,1382.481,1399.843
2003/10/13,1399.658,1411.88,1397.693,1405.329
2003/10/10,1404.008,1406.002,1367.109,1369.004
2003/10/9,1369.174,1379.99,1367.65,1371.681
2003/10/8,1371.685,1373.081,1359.497,1366.201
2003/9/30,1367.161,1371.073,1348.222,1354.648
2003/9/29,1355.335,1369.477,1353.245,1369.437
2003/9/26,1370.843,1377.871,1367.746,1374.602
2003/9/25,1376.291,1394.737,1374.791,1394.494
2003/9/24,1394.229,1396.945,1386.788,1391.404
2003/9/23,1390.174,1390.351,1372.854,1380.849
2003/9/22,1381.443,1395.069,1378.323,1392.897
2003/9/19,1391.37,1395.603,1383.717,1390.84
2003/9/18,1390.485,1395.201,1383.4,1388.092
2003/9/17,1389.822,1406.367,1386.781,1406.248
2003/9/16,1406.104,1406.723,1389.486,1396.753
2003/9/15,1397.54,1416.076,1394.269,1407.807
2003/9/12,1409.162,1426.806,1407.952,1426.34
2003/9/11,1423.96,1429.555,1421.821,1422.9
2003/9/10,1423.177,1424.774,1415.723,1419.519
2003/9/9,1420.074,1429.711,1414.882,1424.693
2003/9/8,1425.727,1429.56,1421.141,1429.463
2003/9/5,1431.533,1446.975,1424.168,1446.937
2003/9/4,1447.425,1453.429,1443.383,1447.765
2003/9/3,1447.85,1451.225,1438.693,1446.278
2003/9/2,1446.512,1456.553,1442.009,1450.506
2003/9/1,1449.816,1450.041,1420.123,1423.353
2003/8/29,1421.983,1422.351,1406.681,1414.414
2003/8/28,1415.693,1428.346,1414.879,1425.734
2003/8/27,1425.362,1432.35,1420.354,1425.145
2003/8/26,1425.212,1428.413,1417.832,1420.854
2003/8/25,1422.176,1434.212,1419.263,1434.212
2003/8/22,1438.883,1446.276,1436.902,1438.786
2003/8/21,1441.09,1442.858,1434.313,1441.776
2003/8/20,1441.664,1450.471,1432.753,1449.496
2003/8/19,1449.712,1453.446,1444.23,1444.659
2003/8/18,1445.089,1451.666,1442.481,1449.668
2003/8/15,1450.203,1457.633,1447.11,1454.684
2003/8/14,1455.899,1475.022,1451.608,1464.381
2003/8/13,1465.827,1481.115,1465.06,1479.669
2003/8/12,1479.283,1484.585,1472.388,1473.987
2003/8/11,1474.413,1474.723,1462.724,1469.262
2003/8/8,1471.272,1487.408,1468.438,1487.166
2003/8/7,1487.37,1497.102,1485.062,1485.741
2003/8/6,1486.252,1493.389,1482.685,1493.026
2003/8/5,1494.312,1497.008,1488.967,1494.486
2003/8/4,1494.365,1494.416,1471.89,1476.824
2003/8/1,1476.969,1478.359,1464.978,1476.47
2003/7/31,1476.742,1482.598,1474.14,1480.013
2003/7/30,1479.652,1483.067,1468.822,1477.414
2003/7/29,1477.296,1480.584,1469.933,1470.392
2003/7/28,1470.393,1474.743,1464.866,1474.736
2003/7/25,1477.651,1502.639,1471.286,1494.578
2003/7/24,1493.451,1503.381,1491.199,1503.058
2003/7/23,1502.148,1505.312,1491.664,1499.307
2003/7/22,1498.485,1510.308,1485.464,1499.893
2003/7/21,1495.885,1504.708,1483.573,1501.39
2003/7/18,1507.162,1539.061,1506.487,1539.049
2003/7/17,1539.358,1540.194,1529.356,1529.972
2003/7/16,1529.491,1529.817,1520.412,1525.499
2003/7/15,1525.439,1531.004,1516.893,1521.564
2003/7/14,1521.414,1529.329,1519.119,1528.393
2003/7/11,1528.854,1535.975,1523.244,1532.641
2003/7/10,1531.927,1532.192,1501.709,1503.509
2003/7/9,1503.314,1513.277,1499.337,1512.338
2003/7/8,1512.019,1513.554,1500.98,1501.621
2003/7/7,1501.484,1503.81,1490.967,1500.851
2003/7/4,1502.349,1510.172,1497.462,1504.597
2003/7/3,1504.436,1507.706,1497.742,1501.903
2003/7/2,1499.682,1499.971,1477.873,1485.445
2003/7/1,1484.704,1502.571,1482.82,1485.521
2003/6/30,1486.024,1500.969,1483.686,1493.69
2003/6/27,1497.054,1516.866,1494.445,1516.814
2003/6/26,1515.375,1517.208,1486.081,1500.343
2003/6/25,1502.077,1515.923,1498.958,1512.487
2003/6/24,1512.429,1515.843,1504.724,1509.107
2003/6/23,1511.365,1524.909,1509.434,1524.577
2003/6/20,1529.47,1542.417,1528.301,1537.498
2003/6/19,1538.754,1557.376,1530.376,1554.016
2003/6/18,1553.877,1565.917,1552.829,1556.894
2003/6/17,1557.175,1564.945,1552.434,1559.122
2003/6/16,1559.705,1569.547,1555.372,1568.188
2003/6/13,1566.766,1572.413,1560.301,1562.609
2003/6/12,1562.106,1569.126,1556.529,1566.921
2003/6/11,1565.84,1566.902,1540.704,1540.716
2003/6/10,1538.762,1541.386,1529.515,1529.533
2003/6/9,1530.215,1548.141,1527.835,1536.273
2003/6/6,1538.92,1557.763,1538.097,1553.195
2003/6/5,1556.249,1575.635,1555.449,1575.308
2003/6/4,1574.111,1574.768,1546.621,1560.667
2003/6/3,1562.237,1582.412,1561.082,1577.078
2003/6/2,1576.528,1578.868,1564.611,1577.987
2003/5/30,1576.261,1581.612,1567.28,1570.92
2003/5/29,1568.156,1568.542,1543.341,1549.052
2003/5/28,1551.811,1576.624,1549.062,1569.328
2003/5/27,1568.341,1575.626,1558.126,1572.308
2003/5/26,1569.512,1574.386,1561.04,1563.205
2003/5/23,1560.955,1571.689,1547.089,1547.155
2003/5/22,1546.113,1546.393,1522.187,1532.185
2003/5/21,1533.483,1547.314,1530.046,1534.601
2003/5/20,1535.52,1553.845,1530.667,1553.691
2003/5/19,1555.447,1563.107,1546.752,1557.294
2003/5/16,1554.452,1560.724,1543.167,1555.907
2003/5/15,1555.285,1555.557,1516.425,1524.499
2003/5/14,1522.924,1523.324,1477.252,1480.111
2003/5/13,1485.307,1534.803,1481.745,1533.08
2003/5/12,1531.867,1536.893,1511.871,1522.981
2003/4/30,1521.444,1539.573,1510.601,1511.154
2003/4/29,1509.313,1535.88,1508.32,1535.88
2003/4/28,1537.691,1538.594,1473.266,1483.466
2003/4/25,1487.147,1513.332,1481.068,1501.569
2003/4/24,1503.59,1542.106,1492.904,1538.58
2003/4/23,1541.96,1569.785,1540.067,1568.133
2003/4/22,1568.692,1575.796,1563.589,1570.574
2003/4/21,1571.714,1598.583,1557.121,1598.504
2003/4/18,1603.077,1620.806,1596.668,1616.905
2003/4/17,1613.604,1621.229,1595.627,1606.233
2003/4/16,1606.24,1649.603,1598.828,1633.53
2003/4/15,1631.47,1632.092,1606.726,1619.95
2003/4/14,1616.072,1616.654,1581.204,1581.38
2003/4/11,1576.86,1581.699,1548.529,1552.004
2003/4/10,1551.18,1559.869,1541.289,1546.507
2003/4/9,1543.674,1545.336,1510.344,1519.985
2003/4/8,1520.551,1523.947,1513.235,1515.645
2003/4/7,1515.132,1530.371,1512.5,1521.898
2003/4/4,1521.128,1521.783,1509.61,1510.222
2003/4/3,1511.729,1522.671,1510.512,1521.356
2003/4/2,1521.32,1525.769,1516.788,1522.491
2003/4/1,1522.546,1525.235,1508.844,1513.001
2003/3/31,1510.578,1511.22,1490.986,1491.391
2003/3/28,1491.941,1508.263,1488.601,1498.455
2003/3/27,1499.347,1507.668,1447.014,1455.439
2003/3/26,1456.271,1465.425,1452.891,1461.321
2003/3/25,1462.4,1478.405,1461.754,1478.053
2003/3/24,1477.766,1477.974,1470.435,1474.591
2003/3/21,1474.657,1475.809,1461.915,1464.184
2003/3/20,1464.54,1477.253,1460.799,1469.663
2003/3/19,1469.96,1475.844,1452.592,1458.582
2003/3/18,1459.892,1478.995,1458.979,1468.986
2003/3/17,1469.274,1469.533,1453.368,1465.144
2003/3/14,1466.044,1471.499,1461.351,1464.992
2003/3/13,1464.649,1477.858,1463.33,1475.037
2003/3/12,1475.008,1475.287,1458.5,1468.747
2003/3/11,1469.548,1473.955,1463.584,1467.551
2003/3/10,1468.919,1496.164,1467.639,1492.209
2003/3/7,1493.093,1502.428,1489.384,1495.694
2003/3/6,1498.343,1517.348,1494.241,1516.601
2003/3/5,1517.179,1524.123,1508.251,1524.077
2003/3/4,1524.304,1529.752,1517.859,1527.449
2003/3/3,1525.483,1525.699,1511.045,1511.585
2003/2/28,1511.932,1514.502,1501.424,1512.865
2003/2/27,1513.704,1524.751,1508.747,1514.024
2003/2/26,1513.175,1515.457,1506.553,1513.493
2003/2/25,1511.275,1511.649,1481.106,1481.106
2003/2/24,1481.936,1488.072,1474.471,1476.07
2003/2/21,1478.871,1508.129,1476.415,1508.077
2003/2/20,1509.486,1517.766,1507.227,1513.007
2003/2/19,1510.803,1511.132,1490.022,1496.651
2003/2/18,1496.468,1500.293,1488.827,1495.141
2003/2/17,1496.523,1514.636,1490.918,1510.64
2003/2/14,1510.95,1515.255,1500.983,1503.373
2003/2/13,1504.338,1519.29,1502.431,1512.285
2003/2/12,1510.671,1510.985,1486.313,1493.248
2003/2/11,1492.764,1492.894,1476.874,1478.046
2003/2/10,1480.169,1499.641,1477.517,1499.166
2003/1/29,1499.815,1508.588,1498.372,1501.286
2003/1/28,1500.639,1502.432,1489.165,1497.098
2003/1/27,1496.157,1500.384,1480.967,1481.609
2003/1/24,1479.07,1483.557,1448.011,1449.504
2003/1/23,1450.616,1470.327,1448.701,1460.249
2003/1/22,1460.53,1463.938,1446.348,1448.826
2003/1/21,1454.891,1489.551,1454.611,1485.87
2003/1/20,1482.681,1482.943,1458.117,1475.711
2003/1/17,1478.675,1492.723,1472.96,1488.265
2003/1/16,1485.618,1486.059,1454.546,1458.866
2003/1/15,1459.92,1485.795,1448.271,1477.454
2003/1/14,1466.851,1476.912,1386.592,1386.897
2003/1/13,1386.314,1391.187,1378.647,1381.87
2003/1/10,1384.859,1411.374,1384.63,1398.377
2003/1/9,1397.384,1402.286,1365.37,1374.618
2003/1/8,1372.067,1373.116,1330.451,1331.441
2003/1/7,1332.061,1346.819,1326.191,1335.632
2003/1/6,1334.679,1334.887,1311.684,1319.688
2003/1/3,1319.868,1323.628,1312.796,1317.583
2003/1/2,1320.63,1351.344,1317.468,1347.433
2002/12/31,1357.654,1370.526,1348.714,1364.968
2002/12/30,1366.362,1379.753,1358.433,1379.737
2002/12/27,1382.971,1389.328,1367.852,1379.328
2002/12/26,1384.152,1420.003,1382.358,1419.965
2002/12/25,1421.515,1433.787,1420.93,1431.588
2002/12/24,1430.827,1431.124,1420.38,1429.531
2002/12/23,1430.199,1439.85,1429.293,1429.951
2002/12/20,1427.936,1431.364,1410.46,1414.345
2002/12/19,1413.597,1414.288,1402.642,1411.276
2002/12/18,1411.719,1424.478,1409.835,1416.671
2002/12/17,1416.096,1418.205,1403.584,1409.173
2002/12/16,1408.515,1409.943,1392.888,1397.721
2002/12/13,1396.898,1401.602,1367.934,1375.779
2002/12/12,1383.91,1399.766,1378.813,1378.817
2002/12/11,1379.195,1383.152,1367.312,1381.399
2002/12/10,1383.84,1406.895,1383.569,1400.558
2002/12/9,1400.867,1410.794,1395.926,1404.513
2002/12/6,1405.525,1416.997,1396.205,1404.925
2002/12/5,1404.88,1411.89,1395.079,1411.89
2002/12/4,1414.454,1432.898,1406.613,1414.887
2002/12/3,1408.843,1409.889,1388.513,1391.718
2002/12/2,1395.675,1432.029,1394.911,1432.029
2002/11/29,1434.182,1450.187,1409.2,1420.429
2002/11/28,1417.525,1417.848,1372.381,1378.142
2002/11/27,1378.752,1383.997,1353.139,1365.824
2002/11/26,1371.167,1408.793,1371.007,1398.438
2002/11/25,1398.438,1403.513,1383.09,1393.341
2002/11/22,1395.497,1408.999,1375.539,1392.574
2002/11/21,1390.629,1421.233,1389.289,1421.233
2002/11/20,1425.843,1459.212,1423.803,1459.212
2002/11/19,1462.174,1464.763,1441.731,1450.703
2002/11/18,1451.29,1468.325,1447.491,1463.724
2002/11/15,1463.691,1481.22,1451.392,1455.98
2002/11/14,1460.795,1489.14,1459.709,1488.914
2002/11/13,1490.464,1491.236,1461.26,1483.712
2002/11/12,1485.913,1517.717,1481.161,1504.576
2002/11/11,1504.403,1526.132,1501.989,1519.603
2002/11/8,1522.187,1573.104,1517.391,1569.999
2002/11/7,1554.237,1559.821,1546.265,1554.043
2002/11/6,1552.561,1559.225,1548.728,1558.914
2002/11/5,1558.239,1565.227,1532.288,1533.81
2002/11/4,1531.842,1532.226,1515.072,1516.22
2002/11/1,1510.76,1511.095,1498.213,1507.383
2002/10/31,1507.496,1521.871,1505.999,1510.03
2002/10/30,1509.707,1513.461,1498.448,1511.112
2002/10/29,1510.882,1511.765,1488.679,1501.381
2002/10/28,1502.716,1518.601,1500.007,1518.086
2002/10/25,1520.313,1542.592,1517.415,1535.796
2002/10/24,1536.52,1550.431,1535.9,1549.785
2002/10/23,1548.965,1550.088,1539.476,1549.766
2002/10/22,1548.104,1553.865,1525.065,1525.08
2002/10/21,1524.925,1525.256,1512.327,1519.205
2002/10/18,1519.539,1523.831,1500.543,1511.177
2002/10/17,1513.097,1538.794,1511.398,1537.965
2002/10/16,1537.388,1548.525,1524.908,1524.908
2002/10/15,1524.728,1534.58,1522.101,1531.581
2002/10/14,1531.676,1532.63,1509.136,1522.872
2002/10/11,1524.051,1536.873,1521.911,1532.136
2002/10/10,1530.407,1542.564,1528.352,1532.181
2002/10/9,1535.366,1571.523,1534.911,1570.649
2002/10/8,1562.993,1577.052,1558.476,1577.052
2002/9/27,1581.618,1591.837,1577.53,1587.243
2002/9/26,1587.649,1599.983,1586.53,1597.854
2002/9/25,1597.837,1602.354,1590.494,1595.806
2002/9/24,1596.732,1602.285,1594.282,1602.203
2002/9/23,1602.591,1604.295,1597.287,1602.276
2002/9/20,1604.913,1618.2,1602.885,1618.2
2002/9/19,1619.354,1623.653,1585.068,1593.573
2002/9/18,1594.584,1605.216,1593.526,1603.613
2002/9/17,1604.881,1612.015,1593.981,1603.457
2002/9/16,1604.083,1624.137,1598.74,1624.133
2002/9/13,1625.759,1626.069,1621.424,1624.502
2002/9/12,1624.558,1631.665,1614.599,1619.94
2002/9/11,1620.355,1626.842,1605.977,1625.326
2002/9/10,1625.111,1627.35,1619.33,1620.282
2002/9/9,1621.582,1628.452,1617.009,1628.452
2002/9/6,1631.384,1644.795,1629.928,1639.888
2002/9/5,1641.807,1662.899,1639.821,1662.892
2002/9/4,1663.972,1675.965,1662.489,1674.453
2002/9/3,1674.07,1680.279,1669.577,1669.585
2002/9/2,1668.774,1669.905,1663.172,1666.341
2002/8/30,1666.618,1669.14,1664.822,1666.979
2002/8/29,1667.318,1680.173,1665.724,1676.858
2002/8/28,1676.77,1683.505,1675.525,1680.754
2002/8/27,1679.691,1680.063,1670.112,1670.627
2002/8/26,1670.685,1682.316,1668.823,1682.136
2002/8/23,1683.207,1688.124,1679.115,1686.296
2002/8/22,1686.111,1696.277,1672.427,1672.696
2002/8/21,1673.549,1677.954,1668.364,1671.991
2002/8/20,1671.351,1673.915,1644.248,1644.616
2002/8/19,1644.301,1650.086,1641.403,1645.931
2002/8/16,1646.792,1652.98,1624.049,1632.961
2002/8/15,1634.366,1647.07,1632.133,1646.616
2002/8/14,1646.722,1647.086,1635.287,1636.889
2002/8/13,1636.632,1642.411,1633.547,1633.677
2002/8/12,1634.566,1642.593,1633.094,1642.477
2002/8/9,1647.046,1658.772,1642.771,1658.443
2002/8/8,1659.802,1675.302,1657.468,1668.513
2002/8/7,1668.065,1670.808,1663.927,1670.173
2002/8/6,1670.619,1679.811,1649.893,1652.942
2002/8/5,1653.957,1661.581,1652.4,1661.404
2002/8/2,1661.871,1662.715,1653.167,1653.638
2002/8/1,1653.008,1659.966,1639.225,1650.054
2002/7/31,1651.594,1671.48,1649.007,1667.623
2002/7/30,1669.002,1672.12,1656.852,1666.579
2002/7/29,1665.674,1665.955,1647.265,1654.925
2002/7/26,1657.499,1670.231,1656.823,1665.089
2002/7/25,1665.109,1682.886,1662.38,1675.473
2002/7/24,1672.4,1679.663,1667.44,1673.682
2002/7/23,1673.861,1684.655,1670.379,1676.904
2002/7/22,1681.009,1712.326,1678.499,1712.018
2002/7/19,1713.861,1714.09,1703.381,1706.359
2002/7/18,1704.912,1711.686,1695.396,1703.808
2002/7/17,1701.718,1702.236,1680.199,1692.447
2002/7/16,1691.623,1704.769,1686.81,1687.666
2002/7/15,1687.945,1697.379,1685.538,1696.808
2002/7/12,1698.298,1706.437,1693.211,1696.644
2002/7/11,1696.94,1712.199,1689.223,1698.213
2002/7/10,1701.824,1729.734,1698.829,1728.517
2002/7/9,1729.986,1741.918,1724.391,1733.834
2002/7/8,1732.934,1737.859,1721.124,1723.579
2002/7/5,1722.188,1722.48,1704.187,1709.842
2002/7/4,1713.135,1735.829,1710.288,1731.899
2002/7/3,1730.919,1736.078,1719.622,1727.09
2002/7/2,1724.949,1725.894,1698.832,1707.447
2002/7/1,1713.705,1740.381,1712.772,1736.293
2002/6/28,1732.755,1747.233,1710.999,1724.727
2002/6/27,1723.545,1730.673,1706.14,1714.744
2002/6/26,1712.91,1719.084,1684.913,1698.11
2002/6/25,1706.591,1748.89,1690.613,1718.234
2002/6/24,1707.313,1709.066,1647.498,1704.698
2002/6/21,1562.722,1564.922,1517.255,1517.275
2002/6/20,1516.151,1528.358,1510.528,1511.115
2002/6/19,1507.668,1524.011,1506.432,1523.953
2002/6/18,1524.068,1527.765,1496.805,1496.831
2002/6/17,1496.242,1496.839,1481.246,1489.135
2002/6/14,1494.246,1508.647,1493.244,1508.642
